repetition,tolerance,buffer_capacity_1,buffer_capacity_2,lambda_1_1,lambda_1_2,lambda_2,mu_1,mu_2,num_of_servers_1,num_of_servers_2,system_capacity_1,system_capacity_2,threshold_1,threshold_2,time_taken
26,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.896931409835815
27,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.911766052246094
28,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.935630559921265
29,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.623068809509277
30,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.94293737411499
31,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.711410760879517
32,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.922664880752563
33,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.91004753112793
34,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.878918409347534
35,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.943739175796509
36,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.948564052581787
37,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.909900188446045
38,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.9452965259552
39,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.932194709777832
40,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.952125549316406
41,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.929352521896362
42,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,12.116602420806885
43,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.972604751586914
44,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.961816787719727
45,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.982125759124756
46,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,12.058879137039185
47,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.955780506134033
48,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.962397575378418
49,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.883859395980835
50,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.89153265953064
51,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,12.214832782745361
52,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.942556858062744
53,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.035122871398926
54,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.931745529174805
55,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.970680475234985
56,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.907273292541504
57,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,11.154768943786621
58,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.180110216140747
59,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.077114343643188
60,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.91974925994873
61,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.947201490402222
62,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.331385135650635
63,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.984629154205322
64,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.913098096847534
65,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.135334491729736
66,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.156578540802002
67,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.52344560623169
68,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.18716049194336
69,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.118630170822144
70,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.231801271438599
71,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.824463844299316
72,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.215429782867432
73,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.938413143157959
74,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.046884298324585
75,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.223373651504517
76,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.220412969589233
77,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.209125757217407
78,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.886510133743286
79,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.892168760299683
80,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.928040981292725
81,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.914326667785645
82,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,11.373453855514526
83,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.921384572982788
84,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,15.341187477111816
85,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.962831497192383
86,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.937813997268677
87,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.042571544647217
88,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.906956672668457
89,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.929840803146362
90,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.884093046188354
91,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.942763328552246
92,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.921815156936646
93,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.891697883605957
94,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.985834836959839
95,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.9244704246521
96,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.95288872718811
97,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.932717561721802
98,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.912950038909912
99,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,15.788724422454834
100,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.537545919418335
101,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.004900932312012
102,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.933666229248047
103,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.949415922164917
104,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.922441482543945
105,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.05265474319458
106,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.944487571716309
107,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.912622213363647
108,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.898610591888428
109,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.922713041305542
110,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.91972827911377
111,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.906606912612915
112,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.462497472763062
113,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.92843747138977
114,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,11.736016750335693
115,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.932945013046265
116,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.910644769668579
117,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.976682662963867
118,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.886849641799927
119,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.794758319854736
120,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.973889827728271
121,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.940268278121948
122,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.957690000534058
123,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.992594957351685
124,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.974432468414307
125,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.970620393753052
126,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.951980590820312
127,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.050148248672485
128,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.999597072601318
129,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.987581253051758
130,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.965436458587646
131,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.01320505142212
132,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.990416049957275
133,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.230081796646118
134,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.98855471611023
135,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.947761058807373
136,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.695345401763916
137,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,12.413183689117432
138,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.955685377120972
139,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.01588249206543
140,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.913149356842041
141,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.932488441467285
142,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.968559503555298
143,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,11.607795476913452
144,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.503504276275635
145,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.951011180877686
146,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.908975601196289
147,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.966174840927124
148,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.929479360580444
149,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.87916088104248
150,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.922922611236572
151,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.968785762786865
152,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.116116285324097
153,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.663084268569946
154,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.423511505126953
155,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.333240032196045
156,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.159793615341187
157,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,14.61626124382019
158,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.40985369682312
159,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.468034267425537
160,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,11.987151861190796
161,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.542022705078125
162,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.509099006652832
163,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.453826427459717
164,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.989807844161987
165,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,12.588882207870483
166,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.958317279815674
167,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.952103614807129
168,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.920519351959229
169,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.977468252182007
170,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.940996646881104
171,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,12.44902753829956
172,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.884144306182861
173,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.9312744140625
174,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.951039791107178
175,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.937585830688477
176,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.9404616355896
177,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.918612241744995
178,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.408234596252441
179,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.91306757926941
180,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.893773317337036
181,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.960458040237427
182,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.910208463668823
183,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.947773933410645
184,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.973519325256348
185,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.981657981872559
186,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,14.22323489189148
187,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.266019821166992
188,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,13.141995429992676
189,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.246070861816406
190,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.917922496795654
191,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.511211633682251
192,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,15.326450824737549
193,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.082218885421753
194,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.889605522155762
195,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.95595407485962
196,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,15.784212589263916
197,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,10.010873794555664
198,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.956061601638794
199,1e-09,8,8,3,3,4,4,3,2,3,15,8,4,5,9.968610286712646
0,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.925288200378418
1,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.96687126159668
2,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,14.613515853881836
3,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,13.285784721374512
4,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.12450361251831
5,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.041416645050049
6,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.005913496017456
7,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.954180717468262
8,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.004260540008545
9,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.901539325714111
10,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.93958830833435
11,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.141198635101318
12,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.068319082260132
13,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,13.632126808166504
14,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.091631650924683
15,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.015961170196533
16,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.890791416168213
17,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.924487590789795
18,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.905023574829102
19,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.970168590545654
20,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.94553828239441
21,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.91587781906128
22,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.99492883682251
23,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.071820735931396
24,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.954065561294556
25,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.967015027999878
26,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.937411069869995
27,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.903765678405762
28,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.965606689453125
29,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.937716960906982
30,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.905627965927124
31,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.978475570678711
32,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.938611507415771
33,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,14.23611330986023
34,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,11.898426294326782
35,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.164056062698364
36,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.22549057006836
37,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,12.951966047286987
38,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.11572003364563
39,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,12.858524799346924
40,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.25123143196106
41,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.314380884170532
42,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.119873523712158
43,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.17117953300476
44,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.16870665550232
45,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.042097091674805
46,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.941019773483276
47,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.920727491378784
48,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.974660158157349
49,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.942876815795898
50,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.92831015586853
51,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.942038297653198
52,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.65183687210083
53,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.953014373779297
54,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.951553106307983
55,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.93261194229126
56,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.933018207550049
57,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.928522825241089
58,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.902710914611816
59,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.995940685272217
60,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.921844482421875
61,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,16.33221125602722
62,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.930430173873901
63,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.950095891952515
64,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.158475160598755
65,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.95539665222168
66,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.945151805877686
67,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.933753728866577
68,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.920161008834839
69,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.948914527893066
70,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.943540573120117
71,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.97034239768982
72,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.982644319534302
73,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.925350666046143
74,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.85707139968872
75,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.929731607437134
76,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.918445825576782
77,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.92029857635498
78,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.93479037284851
79,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.954471588134766
80,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.044665098190308
81,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,12.757928848266602
82,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.980016946792603
83,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.047658920288086
84,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.018802642822266
85,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.905353307723999
86,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.91710877418518
87,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.006452560424805
88,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.881553411483765
89,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.884005308151245
90,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.936823606491089
91,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.015788555145264
92,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.948148488998413
93,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.954093933105469
94,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.920630931854248
95,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.952715396881104
96,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.993636846542358
97,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,12.374378442764282
98,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.90135383605957
99,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.027539253234863
100,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.883120775222778
101,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.895421504974365
102,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.972887754440308
103,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.92298674583435
104,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.937873601913452
105,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.926281690597534
106,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.93220591545105
107,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.913182973861694
108,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,14.465567827224731
109,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.005879402160645
110,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.930278062820435
111,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,11.258781671524048
112,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.918901443481445
113,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.918168544769287
114,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.93297266960144
115,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.010244369506836
116,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.932217121124268
117,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.932908058166504
118,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.943063735961914
119,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.934155464172363
120,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.905828952789307
121,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.06152892112732
122,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.01740026473999
123,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.159289598464966
124,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.154570579528809
125,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.082072257995605
126,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,14.168690919876099
127,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.214268207550049
128,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.207517623901367
129,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.126233339309692
130,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.085794448852539
131,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,12.598365783691406
132,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,11.470647096633911
133,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.019001960754395
134,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.898788452148438
135,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.936051845550537
136,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.920416355133057
137,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,10.070291996002197
138,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.971720933914185
139,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.973369359970093
140,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.948887825012207
141,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.959264278411865
142,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.901506662368774
143,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.933237552642822
144,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,14.932313680648804
145,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,12.558102369308472
146,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.963461875915527
147,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.963851928710938
148,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.895252227783203
149,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.929378986358643
150,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.882787466049194
151,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.934133768081665
152,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.947904109954834
153,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.917958498001099
154,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.900405168533325
155,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.97261381149292
156,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.892617464065552
157,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,11.947561264038086
158,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.964702129364014
159,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.936208724975586
160,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.948902606964111
161,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.94368577003479
162,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.91174864768982
163,1e-08,8,8,3,3,4,4,3,2,3,15,8,4,5,9.920436143875122
